timestamp;id;action;st_key;value;remark
2024-01-29 08:01:36.202284;2;edited_text;banking-message;Reparatur Heizanlage;
2024-01-29 08:01:36.202284;2;edited_text;banking-message;Reparatur Heizanlage;
2024-01-29 08:01:42.370245;2;clicked;banking-confirm;True;
2024-01-29 08:01:42.370245;2;clicked;banking-confirm;True;
2024-01-29 08:06:09.925549;-;loaded_login;;;
2024-01-29 08:06:09.925549;-;loaded_login;;;
2024-01-29 08:06:12.824872;-;loaded_login;;;
2024-01-29 08:06:12.824872;-;loaded_login;;;
2024-01-29 08:06:13.617055;-;loaded_login;;;
2024-01-29 08:06:13.617055;-;loaded_login;;;
2024-01-29 08:06:14.241738;1;entered_valid_credentials;;;
2024-01-29 08:06:14.241738;1;entered_valid_credentials;;;
2024-01-29 08:07:38.403347;-;loaded_login;;;
2024-01-29 08:07:38.403347;-;loaded_login;;;
2024-01-29 08:07:41.402943;-;loaded_login;;;
2024-01-29 08:07:41.402943;-;loaded_login;;;
2024-01-29 08:07:41.533962;-;loaded_login;;;
2024-01-29 08:07:41.533962;-;loaded_login;;;
2024-01-29 08:07:41.588696;-;loaded_login;;;
2024-01-29 08:07:41.588696;-;loaded_login;;;
2024-01-29 08:07:44.557682;-;loaded_login;;;
2024-01-29 08:07:44.557682;-;loaded_login;;;
2024-01-29 08:07:45.203576;1;entered_valid_credentials;;;
2024-01-29 08:07:45.203576;1;entered_valid_credentials;;;
2024-01-29 08:08:11.909567;1;entered_valid_totp;;;
2024-01-29 08:08:11.909567;1;entered_valid_totp;;;
2024-01-29 08:09:51.546017;1;edited_text;banking-recipient;Katharina Kluge;
2024-01-29 08:09:51.546017;1;edited_text;banking-recipient;Katharina Kluge;
2024-01-29 08:10:03.077494;1;edited_text;banking-value;110;
2024-01-29 08:10:03.077494;1;edited_text;banking-value;110;
2024-01-29 08:10:07.305085;1;edited_text;banking-message;Reparatur Heizanlage;
2024-01-29 08:10:07.305085;1;edited_text;banking-message;Reparatur Heizanlage;
2024-01-29 08:10:07.384404;1;logout;;;
2024-01-29 08:10:07.384404;1;logout;;;
2024-01-29 08:10:07.419300;-;loaded_login;;;
2024-01-29 08:10:07.419300;-;loaded_login;;;
2024-01-29 08:10:14.010857;-;loaded_login;;;
2024-01-29 08:10:14.010857;-;loaded_login;;;
2024-01-29 08:10:14.140705;-;loaded_login;;;
2024-01-29 08:10:14.140705;-;loaded_login;;;
2024-01-29 08:10:14.188965;-;loaded_login;;;
2024-01-29 08:10:14.188965;-;loaded_login;;;
2024-01-29 08:10:22.505582;-;loaded_login;;;
2024-01-29 08:10:22.505582;-;loaded_login;;;
2024-01-29 08:10:22.609516;-;loaded_login;;;
2024-01-29 08:10:22.609516;-;loaded_login;;;
2024-01-29 08:10:23.251449;1;entered_valid_credentials;;;
2024-01-29 08:10:23.251449;1;entered_valid_credentials;;;
2024-01-29 08:10:42.256853;1;entered_valid_totp;;;
2024-01-29 08:10:42.256853;1;entered_valid_totp;;;
2024-01-29 08:10:48.341158;1;edited_text;banking-message;Reparatur Heizanlage;
2024-01-29 08:10:48.341158;1;edited_text;banking-message;Reparatur Heizanlage;
2024-01-29 08:10:57.860106;1;edited_text;banking-value;110;
2024-01-29 08:10:57.860106;1;edited_text;banking-value;110;
2024-01-29 08:11:14.117781;1;edited_text;banking-recipient;Katharina Kluge;
2024-01-29 08:11:14.117781;1;edited_text;banking-recipient;Katharina Kluge;
2024-01-29 08:11:14.188150;1;clicked;banking-confirm;True;
2024-01-29 08:11:14.188150;1;clicked;banking-confirm;True;
2024-01-29 09:20:42.221435;-;loaded_login;;;
2024-01-29 09:20:42.221435;-;loaded_login;;;
2024-01-29 09:21:16.844162;-;loaded_login;;;
2024-01-29 09:21:16.844162;-;loaded_login;;;
2024-01-29 09:21:17.675551;-;loaded_login;;;
2024-01-29 09:21:17.675551;-;loaded_login;;;
2024-01-29 09:21:17.879671;-;loaded_login;;;
2024-01-29 09:21:17.879671;-;loaded_login;;;
2024-01-29 09:21:18.542404;3;entered_valid_credentials;;;
2024-01-29 09:21:18.542404;3;entered_valid_credentials;;;
2024-01-29 09:21:23.133345;3;entered_valid_totp;;;
2024-01-29 09:21:23.133345;3;entered_valid_totp;;;
2024-01-29 09:22:12.535930;3;edited_text;banking-recipient;Katharina Kluge;
2024-01-29 09:22:12.535930;3;edited_text;banking-recipient;Katharina Kluge;
2024-01-29 09:22:15.865684;3;edited_text;banking-value;110;
2024-01-29 09:22:15.865684;3;edited_text;banking-value;110;
2024-01-29 09:22:26.925865;3;edited_text;banking-message;Reparatur Heizanlage;
2024-01-29 09:22:26.925865;3;edited_text;banking-message;Reparatur Heizanlage;
2024-01-29 09:22:27.136741;3;clicked;banking-confirm;True;
2024-01-29 09:22:27.136741;3;clicked;banking-confirm;True;
2024-01-29 09:22:34.059828;3;logout;;;
2024-01-29 09:22:34.059828;3;logout;;;
2024-01-29 09:22:34.104215;-;loaded_login;;;
2024-01-29 09:22:34.104215;-;loaded_login;;;
2024-01-29 09:22:35.794707;-;loaded_login;;;
2024-01-29 09:22:35.794707;-;loaded_login;;;
2024-01-29 09:39:38.202722;-;loaded_login;;;
2024-01-29 09:39:38.202722;-;loaded_login;;;
2024-01-29 09:40:29.222303;-;loaded_login;;;
2024-01-29 09:40:29.222303;-;loaded_login;;;
2024-01-29 09:40:32.123030;-;loaded_login;;;
2024-01-29 09:40:32.123030;-;loaded_login;;;
2024-01-29 09:40:32.784295;4;entered_valid_credentials;;;
2024-01-29 09:40:32.784295;4;entered_valid_credentials;;;
2024-01-29 09:40:54.477787;4;entered_valid_totp;;;
2024-01-29 09:40:54.477787;4;entered_valid_totp;;;
2024-01-29 09:41:09.566387;4;edited_text;banking-recipient;Katharina Kluge;
2024-01-29 09:41:09.566387;4;edited_text;banking-recipient;Katharina Kluge;
2024-01-29 09:41:19.122510;4;edited_text;banking-value;110,00;
2024-01-29 09:41:19.122510;4;edited_text;banking-value;110,00;
2024-01-29 09:41:28.989288;4;edited_text;banking-message;Reparatur Heizanlage;
2024-01-29 09:41:28.989288;4;edited_text;banking-message;Reparatur Heizanlage;
2024-01-29 09:41:44.189402;4;clicked;banking-confirm;True;
2024-01-29 09:41:44.189402;4;clicked;banking-confirm;True;
2024-01-29 09:42:26.069758;4;logout;;;
2024-01-29 09:42:26.069758;4;logout;;;
2024-01-29 09:42:26.114473;-;loaded_login;;;
2024-01-29 09:42:26.114473;-;loaded_login;;;
2024-01-29 10:02:21.810085;-;loaded_login;;;
2024-01-29 10:02:21.810085;-;loaded_login;;;
2024-01-29 10:03:51.083270;-;loaded_login;;;
2024-01-29 10:03:51.083270;-;loaded_login;;;
2024-01-29 10:04:02.869070;-;loaded_login;;;
2024-01-29 10:04:02.869070;-;loaded_login;;;
2024-01-29 10:04:03.537205;-;loaded_login;;;
2024-01-29 10:04:03.537205;-;loaded_login;;;
2024-01-29 10:04:16.255590;-;loaded_login;;;
2024-01-29 10:04:16.255590;-;loaded_login;;;
2024-01-29 10:04:16.367190;-;loaded_login;;;
2024-01-29 10:04:16.367190;-;loaded_login;;;
2024-01-29 10:04:17.002359;5;entered_valid_credentials;;;
2024-01-29 10:04:17.002359;5;entered_valid_credentials;;;
2024-01-29 10:05:20.836292;5;entered_valid_totp;;;
2024-01-29 10:05:20.836292;5;entered_valid_totp;;;
2024-01-29 10:06:10.407666;5;edited_text;banking-recipient;Katharina Kluge;
2024-01-29 10:06:10.407666;5;edited_text;banking-recipient;Katharina Kluge;
2024-01-29 10:06:16.832770;5;edited_text;banking-value;110;
2024-01-29 10:06:16.832770;5;edited_text;banking-value;110;
2024-01-29 10:07:19.287781;5;edited_text;banking-message;Reparatur Heizanlage;
2024-01-29 10:07:19.287781;5;edited_text;banking-message;Reparatur Heizanlage;
2024-01-29 10:07:19.448351;5;clicked;banking-confirm;True;
2024-01-29 10:07:19.448351;5;clicked;banking-confirm;True;
2024-01-29 10:08:26.135599;5;logout;;;
2024-01-29 10:08:26.135599;5;logout;;;
2024-01-29 10:08:26.186734;-;loaded_login;;;
2024-01-29 10:08:26.186734;-;loaded_login;;;
2024-01-29 12:42:40.795116;-;loaded_login;;;
2024-01-29 12:42:40.795116;-;loaded_login;;;
2024-01-29 15:41:17.831329;-;loaded_login;;;
2024-01-29 15:41:17.831329;-;loaded_login;;;
2024-01-29 15:42:18.775141;-;loaded_login;;;
2024-01-29 15:42:18.775141;-;loaded_login;;;
2024-01-29 15:42:18.983186;-;loaded_login;;;
2024-01-29 15:42:18.983186;-;loaded_login;;;
2024-01-29 15:42:19.025434;-;loaded_login;;;
2024-01-29 15:42:19.025434;-;loaded_login;;;
2024-01-29 15:42:25.404643;-;loaded_login;;;
2024-01-29 15:42:25.404643;-;loaded_login;;;
2024-01-29 15:42:25.625385;-;loaded_login;;;
2024-01-29 15:42:25.625385;-;loaded_login;;;
2024-01-29 15:42:26.239378;6;entered_valid_credentials;;;
2024-01-29 15:42:26.239378;6;entered_valid_credentials;;;
2024-01-29 15:45:05.950617;6;finished_totp_setup;;;
2024-01-29 15:45:05.950617;6;finished_totp_setup;;;
2024-01-29 16:08:40.960315;6;logout;;;
2024-01-29 16:08:40.960315;6;logout;;;
2024-01-29 16:08:41.023381;-;loaded_login;;;
2024-01-29 16:08:41.023381;-;loaded_login;;;
2024-01-29 16:08:53.552688;-;loaded_login;;;
2024-01-29 16:08:53.552688;-;loaded_login;;;
2024-01-29 16:09:21.718621;-;loaded_login;;;
2024-01-29 16:09:21.718621;-;loaded_login;;;
2024-01-29 16:09:22.330818;6;entered_valid_credentials;;;
2024-01-29 16:09:22.330818;6;entered_valid_credentials;;;
2024-01-29 16:09:44.830499;6;entered_valid_totp;;;
2024-01-29 16:09:44.830499;6;entered_valid_totp;;;
2024-01-29 16:11:41.136671;6;edited_text;banking-recipient;anonymisiert;
2024-01-29 16:11:41.136671;6;edited_text;banking-recipient;anonymisiert;
2024-01-29 16:11:47.336637;6;edited_text;banking-value;0,01;
2024-01-29 16:11:47.336637;6;edited_text;banking-value;0,01;
2024-01-29 16:12:08.072428;6;edited_text;banking-message;anonymisiert;
2024-01-29 16:12:08.072428;6;edited_text;banking-message;anonymisiert;
2024-01-29 16:12:08.284112;6;clicked;banking-confirm;True;
2024-01-29 16:12:08.284112;6;clicked;banking-confirm;True;
2024-01-29 16:12:23.180825;6;logout;;;
2024-01-29 16:12:23.180825;6;logout;;;
2024-01-29 16:12:23.244012;-;loaded_login;;;
2024-01-29 16:12:23.244012;-;loaded_login;;;
2024-01-29 16:14:07.012643;-;loaded_login;;;
2024-01-29 16:14:07.012643;-;loaded_login;;;
2024-01-29 16:21:17.389248;-;loaded_login;;;
2024-01-29 16:21:17.389248;-;loaded_login;;;
2024-01-29 16:21:18.001113;6;entered_valid_credentials;;;
2024-01-29 16:21:18.001113;6;entered_valid_credentials;;;
2024-01-30 07:00:00.031273;-;loaded_login;;;
2024-01-30 07:00:00.031273;-;loaded_login;;;
2024-01-30 07:00:52.306278;-;loaded_login;;;
2024-01-30 07:00:52.306278;-;loaded_login;;;
2024-01-30 07:00:52.468570;-;loaded_login;;;
2024-01-30 07:00:52.468570;-;loaded_login;;;
2024-01-30 07:00:52.507732;-;loaded_login;;;
2024-01-30 07:00:52.507732;-;loaded_login;;;
2024-01-30 07:01:00.661978;-;loaded_login;;;
2024-01-30 07:01:00.661978;-;loaded_login;;;
2024-01-30 07:01:01.269558;1;entered_valid_credentials;;;
2024-01-30 07:01:01.269558;1;entered_valid_credentials;;;
2024-01-30 07:01:23.470607;1;entered_valid_totp;;;
2024-01-30 07:01:23.470607;1;entered_valid_totp;;;
2024-01-30 07:01:30.901715;1;edited_text;banking-recipient;Simon Sager;
2024-01-30 07:01:30.901715;1;edited_text;banking-recipient;Simon Sager;
2024-01-30 07:01:38.820953;1;edited_text;banking-value;250;
2024-01-30 07:01:38.820953;1;edited_text;banking-value;250;
2024-01-30 07:01:52.287099;1;edited_text;banking-message;Schuldenbegleichung;
2024-01-30 07:01:52.287099;1;edited_text;banking-message;Schuldenbegleichung;
2024-01-30 07:01:52.288025;1;clicked;banking-confirm;True;
2024-01-30 07:01:52.288025;1;clicked;banking-confirm;True;
2024-01-30 07:02:00.041834;1;logout;;;
2024-01-30 07:02:00.041834;1;logout;;;
2024-01-30 07:02:00.085788;-;loaded_login;;;
2024-01-30 07:02:00.085788;-;loaded_login;;;
2024-01-30 07:02:03.409356;-;loaded_login;;;
2024-01-30 07:02:03.409356;-;loaded_login;;;
2024-01-30 07:41:07.348466;-;loaded_login;;;
2024-01-30 07:41:07.348466;-;loaded_login;;;
2024-01-30 07:41:08.994390;-;loaded_login;;;
2024-01-30 07:41:08.994390;-;loaded_login;;;
2024-01-30 07:41:09.106390;-;loaded_login;;;
2024-01-30 07:41:09.106390;-;loaded_login;;;
2024-01-30 07:41:09.143797;-;loaded_login;;;
2024-01-30 07:41:09.143797;-;loaded_login;;;
2024-01-30 07:41:14.553135;-;loaded_login;;;
2024-01-30 07:41:14.553135;-;loaded_login;;;
2024-01-30 07:41:15.156081;2;entered_valid_credentials;;;
2024-01-30 07:41:15.156081;2;entered_valid_credentials;;;
2024-01-30 07:41:24.337592;2;entered_valid_totp;;;
2024-01-30 07:41:24.337592;2;entered_valid_totp;;;
2024-01-30 07:41:37.805893;2;edited_text;banking-recipient;Simon Sager;
2024-01-30 07:41:37.805893;2;edited_text;banking-recipient;Simon Sager;
2024-01-30 07:41:45.782140;2;edited_text;banking-value;250 €;
2024-01-30 07:41:45.782140;2;edited_text;banking-value;250 €;
2024-01-30 07:42:00.581272;2;edited_text;banking-message;Schuldenbegleichung;
2024-01-30 07:42:00.581272;2;edited_text;banking-message;Schuldenbegleichung;
2024-01-30 07:42:00.711747;2;clicked;banking-confirm;True;
2024-01-30 07:42:00.711747;2;clicked;banking-confirm;True;
2024-01-30 07:42:08.758654;2;edited_text;banking-value;250;
2024-01-30 07:42:08.758654;2;edited_text;banking-value;250;
2024-01-30 07:42:10.305727;2;clicked;banking-confirm;True;
2024-01-30 07:42:10.305727;2;clicked;banking-confirm;True;
2024-01-30 07:43:44.774235;-;loaded_login;;;
2024-01-30 07:43:44.774235;-;loaded_login;;;
2024-01-30 07:44:45.715367;-;loaded_login;;;
2024-01-30 07:44:45.715367;-;loaded_login;;;
2024-01-30 07:44:53.810756;-;loaded_login;;;
2024-01-30 07:44:53.810756;-;loaded_login;;;
2024-01-30 07:44:54.456614;-;loaded_login;;;
2024-01-30 07:44:54.456614;-;loaded_login;;;
2024-01-30 07:45:07.228945;-;loaded_login;;;
2024-01-30 07:45:07.228945;-;loaded_login;;;
2024-01-30 07:45:07.347284;-;loaded_login;;;
2024-01-30 07:45:07.347284;-;loaded_login;;;
2024-01-30 07:45:07.976136;5;entered_valid_credentials;;;
2024-01-30 07:45:07.976136;5;entered_valid_credentials;;;
2024-01-30 07:45:48.230371;5;entered_valid_totp;;;
2024-01-30 07:45:48.230371;5;entered_valid_totp;;;
2024-01-30 07:46:28.649247;5;edited_text;banking-recipient;Simon Sager;
2024-01-30 07:46:28.649247;5;edited_text;banking-recipient;Simon Sager;
2024-01-30 07:46:36.586140;5;edited_text;banking-value;250,00;
2024-01-30 07:46:36.586140;5;edited_text;banking-value;250,00;
2024-01-30 07:47:07.829636;5;edited_text;banking-message;Schuldenbegleichung;
2024-01-30 07:47:07.829636;5;edited_text;banking-message;Schuldenbegleichung;
2024-01-30 07:47:07.989209;5;clicked;banking-confirm;True;
2024-01-30 07:47:07.989209;5;clicked;banking-confirm;True;
2024-01-30 07:47:35.313700;5;logout;;;
2024-01-30 07:47:35.313700;5;logout;;;
2024-01-30 07:47:35.357417;-;loaded_login;;;
2024-01-30 07:47:35.357417;-;loaded_login;;;
2024-01-30 09:15:17.956961;-;loaded_login;;;
2024-01-30 09:15:17.956961;-;loaded_login;;;
2024-01-30 09:15:22.750879;-;loaded_login;;;
2024-01-30 09:15:22.750879;-;loaded_login;;;
2024-01-30 09:15:25.814525;-;loaded_login;;;
2024-01-30 09:15:25.814525;-;loaded_login;;;
2024-01-30 09:15:26.421553;4;entered_valid_credentials;;;
2024-01-30 09:15:26.421553;4;entered_valid_credentials;;;
2024-01-30 09:15:32.206593;4;entered_valid_totp;;;
2024-01-30 09:15:32.206593;4;entered_valid_totp;;;
2024-01-30 09:15:41.811608;4;edited_text;banking-recipient;Simon Sager;
2024-01-30 09:15:41.811608;4;edited_text;banking-recipient;Simon Sager;
2024-01-30 09:15:50.008498;4;edited_text;banking-value;250,00;
2024-01-30 09:15:50.008498;4;edited_text;banking-value;250,00;
2024-01-30 09:15:59.182527;4;edited_text;banking-message;Schuldenbegleichung;
2024-01-30 09:15:59.182527;4;edited_text;banking-message;Schuldenbegleichung;
2024-01-30 09:15:59.397251;4;clicked;banking-confirm;True;
2024-01-30 09:15:59.397251;4;clicked;banking-confirm;True;
2024-01-30 09:16:06.394349;4;logout;;;
2024-01-30 09:16:06.394349;4;logout;;;
2024-01-30 09:16:06.453834;-;loaded_login;;;
2024-01-30 09:16:06.453834;-;loaded_login;;;
2024-01-30 16:20:11.653898;-;loaded_login;;;
2024-01-30 16:20:11.653898;-;loaded_login;;;
2024-01-30 16:20:25.062171;-;loaded_login;;;
2024-01-30 16:20:25.062171;-;loaded_login;;;
2024-01-30 16:20:25.270502;-;loaded_login;;;
2024-01-30 16:20:25.270502;-;loaded_login;;;
2024-01-30 16:20:25.317942;-;loaded_login;;;
2024-01-30 16:20:25.317942;-;loaded_login;;;
2024-01-30 16:20:29.413152;-;loaded_login;;;
2024-01-30 16:20:29.413152;-;loaded_login;;;
2024-01-30 16:20:29.621942;-;loaded_login;;;
2024-01-30 16:20:29.621942;-;loaded_login;;;
2024-01-30 16:20:30.239821;6;entered_valid_credentials;;;
2024-01-30 16:20:30.239821;6;entered_valid_credentials;;;
2024-01-30 16:21:20.379184;6;entered_valid_totp;;;
2024-01-30 16:21:20.379184;6;entered_valid_totp;;;
2024-01-30 16:21:47.227272;6;edited_text;banking-recipient;Simon Sager;
2024-01-30 16:21:47.227272;6;edited_text;banking-recipient;Simon Sager;
2024-01-30 16:21:55.390635;6;edited_text;banking-value;250,00;
2024-01-30 16:21:55.390635;6;edited_text;banking-value;250,00;
2024-01-30 16:22:12.871621;6;edited_text;banking-message;Schuldenbegleichung;
2024-01-30 16:22:12.871621;6;edited_text;banking-message;Schuldenbegleichung;
2024-01-30 16:22:31.014803;6;clicked;banking-confirm;True;
2024-01-30 16:22:31.014803;6;clicked;banking-confirm;True;
2024-01-30 16:22:45.571256;6;logout;;;
2024-01-30 16:22:45.571256;6;logout;;;
2024-01-30 16:22:45.614496;-;loaded_login;;;
2024-01-30 16:22:45.614496;-;loaded_login;;;
2024-01-30 16:22:50.377812;-;loaded_login;;;
2024-01-30 16:22:50.377812;-;loaded_login;;;
2024-01-30 20:32:18.233901;-;loaded_login;;;
2024-01-30 20:32:18.233901;-;loaded_login;;;
2024-01-30 20:32:34.073095;-;loaded_login;;;
2024-01-30 20:32:34.073095;-;loaded_login;;;
2024-01-30 20:32:34.262584;-;loaded_login;;;
2024-01-30 20:32:34.262584;-;loaded_login;;;
2024-01-30 20:32:34.317909;-;loaded_login;;;
2024-01-30 20:32:34.317909;-;loaded_login;;;
2024-01-30 20:32:37.804908;-;loaded_login;;;
2024-01-30 20:32:37.804908;-;loaded_login;;;
2024-01-30 20:32:38.021110;-;loaded_login;;;
2024-01-30 20:32:38.021110;-;loaded_login;;;
2024-01-30 20:32:38.637340;3;entered_valid_credentials;;;
2024-01-30 20:32:38.637340;3;entered_valid_credentials;;;
2024-01-30 20:32:44.358230;3;entered_valid_totp;;;
2024-01-30 20:32:44.358230;3;entered_valid_totp;;;
2024-01-30 20:32:59.523698;3;edited_text;banking-recipient;Simon Sager;
2024-01-30 20:32:59.523698;3;edited_text;banking-recipient;Simon Sager;
2024-01-30 20:33:04.663801;3;edited_text;banking-value;250;
2024-01-30 20:33:04.663801;3;edited_text;banking-value;250;
2024-01-30 20:33:13.613411;3;edited_text;banking-message;Schuldenbegleichung;
2024-01-30 20:33:13.613411;3;edited_text;banking-message;Schuldenbegleichung;
2024-01-30 20:33:15.336501;3;clicked;banking-confirm;True;
2024-01-30 20:33:15.336501;3;clicked;banking-confirm;True;
2024-01-30 20:33:40.397051;3;logout;;;
2024-01-30 20:33:40.397051;3;logout;;;
2024-01-30 20:33:40.457623;-;loaded_login;;;
2024-01-30 20:33:40.457623;-;loaded_login;;;
2024-01-30 20:33:41.935915;-;loaded_login;;;
2024-01-30 20:33:41.935915;-;loaded_login;;;
2024-01-31 06:56:22.076221;-;loaded_login;;;
2024-01-31 06:56:22.076221;-;loaded_login;;;
2024-01-31 06:56:26.274704;-;loaded_login;;;
2024-01-31 06:56:26.274704;-;loaded_login;;;
2024-01-31 06:56:26.357583;-;loaded_login;;;
2024-01-31 06:56:26.357583;-;loaded_login;;;
2024-01-31 06:56:26.397104;-;loaded_login;;;
2024-01-31 06:56:26.397104;-;loaded_login;;;
2024-01-31 06:56:28.017110;-;loaded_login;;;
2024-01-31 06:56:28.017110;-;loaded_login;;;
2024-01-31 06:56:28.624404;2;entered_valid_credentials;;;
2024-01-31 06:56:28.624404;2;entered_valid_credentials;;;
2024-01-31 06:59:16.755484;-;loaded_login;;;
2024-01-31 06:59:16.755484;-;loaded_login;;;
2024-01-31 06:59:18.309190;-;loaded_login;;;
2024-01-31 06:59:18.309190;-;loaded_login;;;
2024-01-31 06:59:18.481526;-;loaded_login;;;
2024-01-31 06:59:18.481526;-;loaded_login;;;
2024-01-31 06:59:18.522269;-;loaded_login;;;
2024-01-31 06:59:18.522269;-;loaded_login;;;
2024-01-31 06:59:19.130901;-;loaded_login;;;
2024-01-31 06:59:19.130901;-;loaded_login;;;
2024-01-31 06:59:19.741213;2;entered_valid_credentials;;;
2024-01-31 06:59:19.741213;2;entered_valid_credentials;;;
2024-01-31 06:59:25.747045;2;entered_valid_totp;;;
2024-01-31 06:59:25.747045;2;entered_valid_totp;;;
2024-01-31 06:59:39.042422;2;edited_text;banking-recipient;Marleen Maler;
2024-01-31 06:59:39.042422;2;edited_text;banking-recipient;Marleen Maler;
2024-01-31 06:59:42.120297;2;edited_text;banking-value;64;
2024-01-31 06:59:42.120297;2;edited_text;banking-value;64;
2024-01-31 06:59:53.888155;2;edited_text;banking-message;Danke fürs;
2024-01-31 06:59:53.888155;2;edited_text;banking-message;Danke fürs;
2024-01-31 07:00:09.720621;2;edited_text;banking-message;Danke fers Auslegen;
2024-01-31 07:00:09.720621;2;edited_text;banking-message;Danke fers Auslegen;
2024-01-31 07:00:27.271146;2;edited_text;banking-message;Danke fürs Auslegen;
2024-01-31 07:00:27.271146;2;edited_text;banking-message;Danke fürs Auslegen;
2024-01-31 07:00:31.964744;2;edited_text;banking-value;65;
2024-01-31 07:00:31.964744;2;edited_text;banking-value;65;
2024-01-31 07:00:39.343192;2;clicked;banking-confirm;True;
2024-01-31 07:00:39.343192;2;clicked;banking-confirm;True;
2024-01-31 07:01:11.960089;2;logout;;;
2024-01-31 07:01:11.960089;2;logout;;;
2024-01-31 07:01:12.011028;-;loaded_login;;;
2024-01-31 07:01:12.011028;-;loaded_login;;;
2024-01-31 07:01:13.737120;-;loaded_login;;;
2024-01-31 07:01:13.737120;-;loaded_login;;;
2024-01-31 07:01:14.676242;-;loaded_login;;;
2024-01-31 07:01:14.676242;-;loaded_login;;;
2024-01-31 07:01:15.288008;2;entered_valid_credentials;;;
2024-01-31 07:01:15.288008;2;entered_valid_credentials;;;
2024-01-31 08:51:26.659503;-;loaded_login;;;
2024-01-31 08:51:26.659503;-;loaded_login;;;
2024-01-31 08:52:13.599522;-;loaded_login;;;
2024-01-31 08:52:13.599522;-;loaded_login;;;
2024-01-31 08:52:13.706418;-;loaded_login;;;
2024-01-31 08:52:13.706418;-;loaded_login;;;
2024-01-31 08:52:13.745827;-;loaded_login;;;
2024-01-31 08:52:13.745827;-;loaded_login;;;
2024-01-31 08:52:21.800260;-;loaded_login;;;
2024-01-31 08:52:21.800260;-;loaded_login;;;
2024-01-31 08:52:21.935962;-;loaded_login;;;
2024-01-31 08:52:21.935962;-;loaded_login;;;
2024-01-31 08:52:22.557223;7;entered_valid_credentials;;;
2024-01-31 08:52:22.557223;7;entered_valid_credentials;;;
2024-01-31 08:58:17.360154;7;finished_totp_setup;;;
2024-01-31 08:58:17.360154;7;finished_totp_setup;;;
2024-01-31 09:13:29.790893;7;logout;;;
2024-01-31 09:13:29.790893;7;logout;;;
2024-01-31 09:13:29.843233;-;loaded_login;;;
2024-01-31 09:13:29.843233;-;loaded_login;;;
2024-01-31 09:13:34.609453;-;loaded_login;;;
2024-01-31 09:13:34.609453;-;loaded_login;;;
2024-01-31 09:13:47.304812;-;loaded_login;;;
2024-01-31 09:13:47.304812;-;loaded_login;;;
2024-01-31 09:13:47.918266;7;entered_valid_credentials;;;
2024-01-31 09:13:47.918266;7;entered_valid_credentials;;;
2024-01-31 09:15:11.744379;-;loaded_login;;;
2024-01-31 09:15:11.744379;-;loaded_login;;;
2024-01-31 09:15:27.125387;-;loaded_login;;;
2024-01-31 09:15:27.125387;-;loaded_login;;;
2024-01-31 09:15:28.437385;-;loaded_login;;;
2024-01-31 09:15:28.437385;-;loaded_login;;;
2024-01-31 09:15:29.041689;7;entered_valid_credentials;;;
2024-01-31 09:15:29.041689;7;entered_valid_credentials;;;
2024-01-31 09:15:37.141357;-;loaded_login;;;
2024-01-31 09:15:37.141357;-;loaded_login;;;
2024-01-31 09:15:41.167707;-;loaded_login;;;
2024-01-31 09:15:41.167707;-;loaded_login;;;
2024-01-31 09:15:46.176452;-;loaded_login;;;
2024-01-31 09:15:46.176452;-;loaded_login;;;
2024-01-31 09:15:51.523224;-;loaded_login;;;
2024-01-31 09:15:51.523224;-;loaded_login;;;
2024-01-31 09:15:52.171658;-;loaded_login;;;
2024-01-31 09:15:52.171658;-;loaded_login;;;
2024-01-31 09:16:33.374099;-;loaded_login;;;
2024-01-31 09:16:33.374099;-;loaded_login;;;
2024-01-31 09:16:33.504888;-;loaded_login;;;
2024-01-31 09:16:33.504888;-;loaded_login;;;
2024-01-31 09:16:34.210262;7;entered_valid_credentials;;;
2024-01-31 09:16:34.210262;7;entered_valid_credentials;;;
2024-01-31 09:16:41.339760;7;entered_valid_totp;;;
2024-01-31 09:16:41.339760;7;entered_valid_totp;;;
2024-01-31 09:17:11.680049;7;edited_text;banking-recipient;anonymisiert;
2024-01-31 09:17:11.680049;7;edited_text;banking-recipient;anonymisiert;
2024-01-31 09:17:19.628940;7;edited_text;banking-value;67,22;
2024-01-31 09:17:19.628940;7;edited_text;banking-value;67,22;
2024-01-31 09:17:25.081073;7;edited_text;banking-message;anonymisiert ;
2024-01-31 09:17:25.081073;7;edited_text;banking-message;anonymisiert;
2024-01-31 09:17:25.205275;7;clicked;banking-confirm;True;
2024-01-31 09:17:25.205275;7;clicked;banking-confirm;True;
2024-01-31 09:17:33.642683;7;logout;;;
2024-01-31 09:17:33.642683;7;logout;;;
2024-01-31 09:17:33.686690;-;loaded_login;;;
2024-01-31 09:17:33.686690;-;loaded_login;;;
2024-01-31 09:17:36.786117;-;loaded_login;;;
2024-01-31 09:17:36.786117;-;loaded_login;;;
2024-01-31 09:59:41.032085;-;loaded_login;;;
2024-01-31 09:59:41.032085;-;loaded_login;;;
2024-01-31 10:00:29.908640;-;loaded_login;;;
2024-01-31 10:00:29.908640;-;loaded_login;;;
2024-01-31 10:00:35.293511;-;loaded_login;;;
2024-01-31 10:00:35.293511;-;loaded_login;;;
2024-01-31 10:00:38.060896;-;loaded_login;;;
2024-01-31 10:00:38.060896;-;loaded_login;;;
2024-01-31 10:00:38.649620;4;entered_valid_credentials;;;
